ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,False,3,60.068727,,,,
1,spider_bak-coffee_shop-0005.txt,False,3,60.073476,,,,
2,spider-manufactory_1-0036.txt,False,3,60.065607,,,,
3,spider-manufactory_1-0036.txt,False,3,60.06834,,,,
4,spider_bak-manufactory_1-0003.txt,False,3,60.074878,,,,
5,spider-customer_deliveries-0004.txt,True,2,48.276833,3.0,0.0,1.6666666666666667,0.0074437355767279
6,spider_bak-inn_1-0009.txt,True,2,43.068017,3.0,0.0,1.6666666666666667,0.0076007214479994
7,spider-csu_1-0023.txt,True,2,54.509426,3.0,0.0,1.6666666666666667,0.0071803082149453
8,spider_bak-roller_coaster-0002.txt,False,3,60.067635,,,,
9,db2csv-student_transcripts_tracking-0040_dev.txt,False,3,60.070069,,,,
10,spider-body_builder-0006.txt,False,3,60.06657,,,,
11,spider_bak-candidate_poll-0007.txt,False,3,60.065124,,,,
12,spider-county_public_safety-0020.txt,False,3,60.070588,,,,
13,db2csv-pets_1-0033_dev.txt,False,3,60.062822,,,,
14,db2csv-pets_1-0033_dev.txt,False,3,18.51096,,,,
15,spider-medicine_enzyme_interaction-0020.txt,True,2,38.464568,3.0,0.0,1.6666666666666667,0.0074640241356173
16,spider_bak-entertainment_awards-0012.txt,False,3,60.065965,,,,
17,spider_bak-entertainment_awards-0012.txt,False,3,17.901427,,,,
18,spider_bak-entertainment_awards-0012.txt,False,3,24.600643,,,,
19,spider_bak-entertainment_awards-0012.txt,False,3,24.218881,,,,
20,spider_bak-entertainment_awards-0012.txt,False,3,60.063578,,,,
21,spider_bak-entertainment_awards-0012.txt,False,3,60.065692,,,,
22,spider_bak-entertainment_awards-0012.txt,False,3,60.066423,,,,
23,spider_bak-entertainment_awards-0012.txt,False,3,12.324585,,,,
24,spider_bak-entertainment_awards-0012.txt,False,2,60.072673,,,,
25,spider_bak-entertainment_awards-0012.txt,False,3,21.057992,,,,
26,spider_bak-company_office-0003.txt,False,3,60.065553,,,,
27,spider_bak-company_office-0003.txt,True,2,57.857662,7.0,0.4285714285714285,101.0,0.27733232139718
28,spider_bak-company_office-0003.txt,True,2,52.959283,3.0,0.3333333333333333,21.0,0.1860648973394071
29,spider_bak-company_office-0003.txt,False,3,60.072885,,,,
30,spider_bak-company_office-0003.txt,False,3,60.063209,,,,
31,spider_bak-company_office-0003.txt,True,2,49.850007,3.0,0.3333333333333333,25.33333333333333,0.0912052653229123
32,spider_bak-company_office-0003.txt,False,3,60.062866,,,,
33,spider_bak-company_office-0003.txt,False,3,60.066816,,,,
34,spider_bak-company_office-0003.txt,False,3,60.069473,,,,
35,spider_bak-company_office-0003.txt,True,2,55.707397,4.0,0.5,75.5,0.2651809982703237
36,spider_bak-company_office-0003.txt,False,3,60.066956,,,,
37,spider_bak-company_office-0003.txt,False,3,60.069351,,,,
38,spider_bak-company_office-0003.txt,False,3,60.066034,,,,
39,spider_bak-company_office-0003.txt,False,3,60.075472,,,,
40,spider_bak-company_office-0003.txt,True,2,40.742321,3.0,0.3333333333333333,26.666666666666668,0.0904387199295444
41,spider_bak-customers_and_addresses-0020.txt,True,2,57.097606,6.0,0.3333333333333333,35.5,0.1971828421598088
42,spider_bak-ship_1-0008.txt,False,3,60.066578,,,,
43,spider-scientist_1-0003.txt,True,2,15.845833,3.0,0.0,1.6666666666666667,0.0082469676327021
44,spider-scientist_1-0003.txt,True,2,49.057639,3.0,0.0,1.6666666666666667,0.007400384768374
45,spider-scientist_1-0003.txt,True,2,32.301427,3.0,0.0,2.0,0.010551308654718
46,spider-mountain_photos-0013.txt,True,2,43.491335,3.0,0.0,1.6666666666666667,0.0068198339283701
47,spider-mountain_photos-0013.txt,False,3,60.065141,,,,
48,spider-mountain_photos-0013.txt,False,3,60.069762,,,,
49,spider-customers_and_products_contacts-0008.txt,False,3,60.069857,,,,
50,spider-theme_gallery-0004.txt,False,3,60.070273,,,,
51,spider_bak-mountain_photos-0002.txt,False,3,60.069559,,,,
52,spider-match_season-0008.txt,False,3,60.069309,,,,
53,db2csv-dog_kennels-0039_dev.txt,False,3,60.064737,,,,
54,db2csv-poker_player-0017_dev.txt,False,3,60.071821,,,,
55,db2csv-poker_player-0017_dev.txt,False,3,60.071736,,,,
56,db2csv-poker_player-0017_dev.txt,False,3,60.063217,,,,
57,db2csv-poker_player-0017_dev.txt,False,3,60.068236,,,,
58,db2csv-poker_player-0017_dev.txt,False,3,60.07293,,,,
59,db2csv-poker_player-0017_dev.txt,False,3,60.069634,,,,
60,spider-news_report-0010.txt,False,3,60.077066,,,,
61,db2csv-dog_kennels-0029_dev.txt,False,3,60.072981,,,,
62,spider_bak-county_public_safety-0002.txt,False,3,60.06918,,,,
63,spider_bak-company_office-0002.txt,False,3,60.067681,,,,
64,spider_bak-book_2-0003.txt,False,3,60.070792,,,,
65,spider_bak-body_builder-0008.txt,False,3,60.064848,,,,
66,spider_bak-body_builder-0008.txt,False,3,20.877028,,,,
67,spider_bak-body_builder-0020.txt,True,2,29.905224,3.0,0.0,1.6666666666666667,0.0074447019765508
68,spider-entrepreneur-0006.txt,False,3,60.067289,,,,
69,spider-entrepreneur-0006.txt,False,3,60.062414,,,,
70,spider-entrepreneur-0006.txt,False,3,60.073834,,,,
71,spider-body_builder-0007.txt,False,3,60.073257,,,,
