ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,True,2,15.083162,7.0,0.2857142857142857,25.0,0.2228063800719459
1,spider_bak-coffee_shop-0005.txt,True,2,31.080011,7.0,0.4285714285714285,24.142857142857142,0.3025780821880393
2,spider-manufactory_1-0036.txt,True,3,49.816625,6.0,0.5,60.5,0.3193615300584703
3,spider-manufactory_1-0036.txt,False,4,60.010659,,,,
4,spider-movie_1-0012.txt,False,4,60.009135,,,,
5,spider_bak-manufactory_1-0003.txt,True,2,14.634779,5.0,0.2,10.4,0.1847832242500003
6,spider-customer_deliveries-0004.txt,True,2,5.671865,4.0,0.0,1.75,0.0153142164625307
7,spider_bak-inn_1-0009.txt,True,2,10.010531,4.0,0.0,1.75,0.0147625317517652
8,spider-csu_1-0023.txt,True,2,7.024189,4.0,0.0,1.75,0.0142387769206544
9,spider-csu_1-0023.txt,True,2,3.784938,4.0,0.0,1.75,0.0131852042347091
10,spider-csu_1-0023.txt,True,2,17.857145,8.0,0.625,84.125,0.4036328486786181
11,spider-soccer_2-0008.txt,True,2,4.277463,4.0,0.0,1.75,0.0150032277086407
12,spider_bak-roller_coaster-0002.txt,True,2,8.203952,5.0,0.4,36.0,0.2637546190073662
13,spider_bak-document_management-0001.txt,True,2,14.59536,5.0,0.2,10.4,0.1852889591826127
14,spider_bak-loan_1-0015.txt,True,2,5.302226,4.0,0.0,2.0,0.0204455233654751
15,db2csv-student_transcripts_tracking-0040_dev.txt,True,2,28.319094,5.0,0.2,7.2,0.109872419841723
16,spider-body_builder-0006.txt,True,2,6.611714,5.0,0.2,7.4,0.124027174457467
17,db2csv-museum_visit-0004_dev.txt,True,2,25.290045,6.0,0.5,56.5,0.4487760357765505
18,spider_bak-candidate_poll-0007.txt,True,2,6.411731,5.0,0.2,7.2,0.1224015210797921
19,spider-county_public_safety-0020.txt,True,2,15.145993,8.0,0.5,56.875,0.4023985687360281
20,db2csv-pets_1-0033_dev.txt,False,3,60.010441,,,,
