ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,False,4,60.07622,,,,
1,spider_bak-coffee_shop-0005.txt,False,4,60.063358,,,,
2,spider-manufactory_1-0036.txt,False,4,60.065136,,,,
3,spider-manufactory_1-0036.txt,False,4,60.061219,,,,
4,spider_bak-manufactory_1-0003.txt,False,4,60.062979,,,,
5,spider-customer_deliveries-0004.txt,False,4,60.062463,,,,
6,spider_bak-inn_1-0009.txt,False,4,60.068019,,,,
7,spider-csu_1-0023.txt,False,4,60.064917,,,,
8,spider_bak-roller_coaster-0002.txt,False,4,60.063599,,,,
9,db2csv-student_transcripts_tracking-0040_dev.txt,False,4,60.064979,,,,
10,spider-body_builder-0006.txt,False,4,60.067511,,,,
11,spider_bak-candidate_poll-0007.txt,False,4,60.063531,,,,
12,spider-county_public_safety-0020.txt,False,4,60.070364,,,,
13,db2csv-pets_1-0033_dev.txt,False,4,60.061695,,,,
14,db2csv-pets_1-0033_dev.txt,False,4,60.064962,,,,
15,spider-medicine_enzyme_interaction-0020.txt,False,4,60.063052,,,,
16,spider_bak-entertainment_awards-0012.txt,False,4,60.020497,,,,
17,spider_bak-entertainment_awards-0012.txt,False,4,60.064844,,,,
18,spider_bak-entertainment_awards-0012.txt,False,4,60.062464,,,,
19,spider_bak-entertainment_awards-0012.txt,False,4,60.065502,,,,
20,spider_bak-entertainment_awards-0012.txt,False,4,60.062629,,,,
21,spider_bak-entertainment_awards-0012.txt,False,4,60.063159,,,,
22,spider_bak-entertainment_awards-0012.txt,False,4,60.062177,,,,
23,spider_bak-entertainment_awards-0012.txt,False,4,60.073656,,,,
24,spider_bak-entertainment_awards-0012.txt,False,4,60.06241,,,,
25,spider_bak-entertainment_awards-0012.txt,False,4,60.064806,,,,
26,spider_bak-company_office-0003.txt,False,4,60.062494,,,,
27,spider_bak-company_office-0003.txt,False,4,60.06313,,,,
28,spider_bak-company_office-0003.txt,False,4,60.062481,,,,
29,spider_bak-company_office-0003.txt,False,4,60.063468,,,,
30,spider_bak-company_office-0003.txt,False,4,60.064876,,,,
31,spider_bak-company_office-0003.txt,False,4,60.077846,,,,
32,spider_bak-company_office-0003.txt,False,4,60.069822,,,,
33,spider_bak-company_office-0003.txt,False,4,60.067593,,,,
34,spider_bak-company_office-0003.txt,False,4,60.066522,,,,
35,spider_bak-company_office-0003.txt,False,4,60.066139,,,,
36,spider_bak-company_office-0003.txt,False,4,60.062292,,,,
37,spider_bak-company_office-0003.txt,False,4,60.069956,,,,
38,spider_bak-company_office-0003.txt,False,4,60.063395,,,,
39,spider_bak-company_office-0003.txt,False,4,60.066589,,,,
40,spider_bak-company_office-0003.txt,False,4,60.062017,,,,
41,spider_bak-customers_and_addresses-0020.txt,False,4,60.067,,,,
42,spider_bak-ship_1-0008.txt,False,4,60.066215,,,,
43,spider-scientist_1-0003.txt,False,4,60.068869,,,,
44,spider-scientist_1-0003.txt,False,4,60.066038,,,,
45,spider-scientist_1-0003.txt,False,4,60.077773,,,,
46,spider-mountain_photos-0013.txt,False,4,60.062004,,,,
47,spider-mountain_photos-0013.txt,False,4,60.068513,,,,
48,spider-mountain_photos-0013.txt,False,4,60.063665,,,,
49,spider-customers_and_products_contacts-0008.txt,False,4,60.062154,,,,
50,spider-theme_gallery-0004.txt,False,4,60.06376,,,,
51,spider_bak-mountain_photos-0002.txt,False,4,60.062736,,,,
52,spider-match_season-0008.txt,False,4,60.067244,,,,
53,db2csv-dog_kennels-0039_dev.txt,False,4,60.064534,,,,
54,db2csv-poker_player-0017_dev.txt,False,4,60.069768,,,,
55,db2csv-poker_player-0017_dev.txt,False,4,60.061813,,,,
56,db2csv-poker_player-0017_dev.txt,False,4,60.063325,,,,
57,db2csv-poker_player-0017_dev.txt,False,4,60.066971,,,,
58,db2csv-poker_player-0017_dev.txt,False,4,60.06374,,,,
59,db2csv-poker_player-0017_dev.txt,False,4,60.065374,,,,
60,spider-news_report-0010.txt,False,4,60.063002,,,,
61,db2csv-dog_kennels-0029_dev.txt,False,4,60.061744,,,,
62,spider_bak-county_public_safety-0002.txt,False,4,60.063008,,,,
63,spider_bak-company_office-0002.txt,False,4,60.063912,,,,
64,spider_bak-book_2-0003.txt,False,4,60.068627,,,,
65,spider_bak-body_builder-0008.txt,False,4,60.06567,,,,
66,spider_bak-body_builder-0008.txt,False,4,60.067725,,,,
67,spider_bak-body_builder-0020.txt,False,4,60.062499,,,,
68,spider-entrepreneur-0006.txt,False,4,60.069579,,,,
69,spider-entrepreneur-0006.txt,False,4,60.062404,,,,
70,spider-entrepreneur-0006.txt,False,4,60.065075,,,,
71,spider-body_builder-0007.txt,False,4,60.063283,,,,
72,spider-body_builder-0007.txt,False,4,60.063291,,,,
73,spider-body_builder-0007.txt,False,4,60.06252,,,,
74,spider-entrepreneur-0012.txt,False,4,60.061762,,,,
75,spider-entrepreneur-0012.txt,False,4,60.066683,,,,
76,spider-entrepreneur-0012.txt,False,4,60.067087,,,,
77,spider-entrepreneur-0012.txt,False,4,60.062593,,,,
78,spider-entrepreneur-0012.txt,False,4,60.059316,,,,
79,spider-entrepreneur-0012.txt,False,4,60.062612,,,,
80,spider-body_builder-0013.txt,False,4,60.062652,,,,
81,spider-body_builder-0013.txt,False,4,60.061832,,,,
82,spider-body_builder-0013.txt,False,4,60.061934,,,,
83,spider-body_builder-0013.txt,False,4,60.06224,,,,
84,spider-body_builder-0013.txt,False,4,60.066832,,,,
85,spider-body_builder-0013.txt,False,4,60.062896,,,,
86,spider-tracking_grants_for_research-0031.txt,False,4,60.066057,,,,
87,spider_bak-sports_competition-0014.txt,False,4,60.067667,,,,
88,spider_bak-climbing-0002.txt,False,4,60.062223,,,,
89,spider-products_for_hire-0007.txt,False,4,60.064825,,,,
90,spider-customer_deliveries-0005.txt,False,4,60.062151,,,,
