ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,False,3,60.006516,,,,
1,spider_bak-coffee_shop-0005.txt,False,3,65.608498,,,,
2,spider-manufactory_1-0036.txt,False,4,65.113367,,,,
3,spider-manufactory_1-0036.txt,False,4,65.21755,,,,
4,spider-movie_1-0012.txt,False,4,66.346663,,,,
5,spider_bak-manufactory_1-0003.txt,False,3,63.785654,,,,
6,spider-customer_deliveries-0004.txt,False,3,60.008151,,,,
7,spider_bak-inn_1-0009.txt,False,3,66.343107,,,,
8,spider-csu_1-0023.txt,False,3,66.484218,,,,
9,spider-csu_1-0023.txt,False,3,60.00619,,,,
10,spider-csu_1-0023.txt,False,3,60.00615,,,,
11,spider-soccer_2-0008.txt,False,3,60.003772,,,,
12,spider_bak-roller_coaster-0002.txt,False,3,60.005505,,,,
13,spider_bak-document_management-0001.txt,False,3,69.185809,,,,
14,spider_bak-loan_1-0015.txt,False,3,70.256981,,,,
15,db2csv-student_transcripts_tracking-0040_dev.txt,False,3,64.758234,,,,
16,spider-body_builder-0006.txt,False,3,60.005741,,,,
17,db2csv-museum_visit-0004_dev.txt,False,3,59.828579,,,,
18,spider_bak-candidate_poll-0007.txt,False,3,60.006557,,,,
19,spider-county_public_safety-0020.txt,False,3,66.514624,,,,
20,db2csv-pets_1-0033_dev.txt,False,3,64.989786,,,,
21,db2csv-pets_1-0033_dev.txt,False,3,65.867323,,,,
22,db2csv-pets_1-0033_dev.txt,False,3,64.571455,,,,
23,spider-medicine_enzyme_interaction-0020.txt,False,3,62.508619,,,,
24,spider_bak-entertainment_awards-0012.txt,False,3,66.377289,,,,
25,spider_bak-entertainment_awards-0012.txt,False,3,66.322723,,,,
26,spider_bak-entertainment_awards-0012.txt,False,3,66.169002,,,,
27,spider_bak-entertainment_awards-0012.txt,False,3,65.807814,,,,
28,spider_bak-entertainment_awards-0012.txt,False,3,64.854372,,,,
29,spider_bak-entertainment_awards-0012.txt,False,3,64.558406,,,,
30,spider_bak-entertainment_awards-0012.txt,False,3,64.545467,,,,
31,spider_bak-entertainment_awards-0012.txt,False,3,64.528593,,,,
32,spider_bak-entertainment_awards-0012.txt,False,3,63.37639,,,,
33,spider_bak-entertainment_awards-0012.txt,False,3,65.745526,,,,
34,spider_bak-cre_Docs_and_Epenses-0020.txt,False,3,63.893658,,,,
35,spider_bak-company_office-0003.txt,False,3,66.37537,,,,
36,spider_bak-company_office-0003.txt,False,3,64.332014,,,,
37,spider_bak-company_office-0003.txt,False,3,67.21431,,,,
38,spider_bak-company_office-0003.txt,False,3,65.928165,,,,
39,spider_bak-company_office-0003.txt,False,3,68.690111,,,,
40,spider_bak-company_office-0003.txt,False,3,65.271095,,,,
41,spider_bak-company_office-0003.txt,False,3,67.764336,,,,
42,spider_bak-company_office-0003.txt,False,3,64.319439,,,,
43,spider_bak-company_office-0003.txt,False,3,68.163206,,,,
44,spider_bak-company_office-0003.txt,False,3,64.225073,,,,
45,spider_bak-company_office-0003.txt,False,3,63.143156,,,,
46,spider_bak-company_office-0003.txt,False,3,65.040183,,,,
47,spider_bak-company_office-0003.txt,False,3,62.936942,,,,
48,spider_bak-company_office-0003.txt,False,3,62.134377,,,,
49,spider_bak-company_office-0003.txt,False,3,62.107404,,,,
50,spider_bak-company_office-0003.txt,False,3,61.077832,,,,
51,spider_bak-company_office-0003.txt,False,3,64.340643,,,,
52,spider_bak-company_office-0003.txt,False,3,62.708417,,,,
53,spider_bak-company_office-0003.txt,False,3,62.648601,,,,
54,spider_bak-company_office-0003.txt,False,3,61.128583,,,,
55,spider_bak-company_office-0003.txt,False,3,60.758673,,,,
56,spider_bak-music_4-0025.txt,False,3,63.560178,,,,
57,spider_bak-music_4-0025.txt,False,3,63.592165,,,,
58,spider_bak-music_4-0025.txt,False,3,62.416707,,,,
59,spider_bak-customers_and_addresses-0020.txt,False,3,62.035102,,,,
60,spider_bak-customers_and_addresses-0020.txt,False,3,63.756797,,,,
61,spider_bak-customers_and_addresses-0020.txt,False,3,62.616229,,,,
62,spider_bak-ship_1-0008.txt,False,3,62.145045,,,,
63,spider-scientist_1-0003.txt,False,3,63.130739,,,,
64,spider-scientist_1-0003.txt,False,3,61.556792,,,,
65,spider-scientist_1-0003.txt,False,3,60.014134,,,,
66,spider-scientist_1-0003.txt,False,3,60.006654,,,,
67,spider-scientist_1-0003.txt,False,3,62.95473,,,,
68,spider-scientist_1-0003.txt,False,3,63.518313,,,,
69,spider-mountain_photos-0013.txt,False,3,64.453594,,,,
70,spider-mountain_photos-0013.txt,False,3,64.670339,,,,
71,spider-mountain_photos-0013.txt,False,3,63.839926,,,,
72,spider-customers_and_products_contacts-0008.txt,False,3,61.653378,,,,
73,spider-customers_and_products_contacts-0008.txt,False,3,64.986661,,,,
74,spider-customers_and_products_contacts-0008.txt,False,3,63.515661,,,,
75,spider-theme_gallery-0004.txt,False,3,63.72624,,,,
76,spider-theme_gallery-0004.txt,False,3,67.58022,,,,
77,spider-theme_gallery-0004.txt,False,3,63.983956,,,,
78,spider_bak-mountain_photos-0002.txt,False,3,64.746942,,,,
79,spider-match_season-0008.txt,False,3,65.50888,,,,
80,spider-tracking_share_transactions-0016.txt,False,3,62.874918,,,,
81,db2csv-dog_kennels-0039_dev.txt,False,3,61.943122,,,,
82,db2csv-poker_player-0017_dev.txt,False,3,61.725149,,,,
83,db2csv-poker_player-0017_dev.txt,False,3,64.341228,,,,
84,db2csv-poker_player-0017_dev.txt,False,3,63.842533,,,,
85,db2csv-poker_player-0017_dev.txt,False,3,61.098781,,,,
86,db2csv-poker_player-0017_dev.txt,False,3,62.905651,,,,
87,db2csv-poker_player-0017_dev.txt,False,3,63.560104,,,,
88,db2csv-poker_player-0017_dev.txt,False,3,61.381142,,,,
89,db2csv-poker_player-0017_dev.txt,False,3,62.433968,,,,
90,db2csv-poker_player-0017_dev.txt,False,3,64.09208,,,,
91,db2csv-poker_player-0017_dev.txt,False,3,64.464999,,,,
92,spider-news_report-0010.txt,False,3,60.728551,,,,
93,spider-news_report-0010.txt,False,3,60.557078,,,,
94,spider-news_report-0010.txt,False,3,61.305661,,,,
95,db2csv-dog_kennels-0029_dev.txt,False,3,60.753766,,,,
96,db2csv-dog_kennels-0029_dev.txt,False,3,60.653791,,,,
97,db2csv-dog_kennels-0029_dev.txt,False,3,61.281359,,,,
98,spider_bak-county_public_safety-0002.txt,False,3,61.162987,,,,
