ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,True,2,53.854646,1.0,0.0,1.0,0.0044843049327354
1,spider_bak-coffee_shop-0005.txt,False,3,60.065709,,,,
2,spider-manufactory_1-0036.txt,False,3,60.070133,,,,
3,spider-manufactory_1-0036.txt,False,3,60.066267,,,,
4,spider_bak-manufactory_1-0003.txt,False,3,60.066985,,,,
5,spider-customer_deliveries-0004.txt,True,2,17.108126,1.0,0.0,2.0,0.0076923076923076
6,spider_bak-inn_1-0009.txt,True,2,15.246286,1.0,0.0,2.0,0.0081632653061224
7,spider-csu_1-0023.txt,True,2,27.041291,1.0,0.0,2.0,0.0072992700729927
8,spider_bak-roller_coaster-0002.txt,False,3,60.074393,,,,
9,db2csv-student_transcripts_tracking-0040_dev.txt,False,3,60.070057,,,,
10,spider-body_builder-0006.txt,False,3,60.068092,,,,
11,spider_bak-candidate_poll-0007.txt,False,3,60.071399,,,,
12,spider-county_public_safety-0020.txt,False,3,60.062876,,,,
13,db2csv-pets_1-0033_dev.txt,True,2,56.501159,2.0,0.5,117.5,0.4166666666666666
14,db2csv-pets_1-0033_dev.txt,False,3,25.151283,,,,
15,spider-medicine_enzyme_interaction-0020.txt,True,2,33.789948,1.0,0.0,2.0,0.0078431372549019
16,spider_bak-entertainment_awards-0012.txt,False,3,60.066637,,,,
17,spider_bak-entertainment_awards-0012.txt,False,3,25.843832,,,,
18,spider_bak-entertainment_awards-0012.txt,False,3,36.374553,,,,
19,spider_bak-entertainment_awards-0012.txt,False,3,27.687511,,,,
20,spider_bak-entertainment_awards-0012.txt,False,3,60.065443,,,,
21,spider_bak-entertainment_awards-0012.txt,False,3,60.071503,,,,
22,spider_bak-entertainment_awards-0012.txt,False,3,60.071561,,,,
23,spider_bak-entertainment_awards-0012.txt,False,3,28.458228,,,,
24,spider_bak-entertainment_awards-0012.txt,False,3,25.741191,,,,
25,spider_bak-entertainment_awards-0012.txt,True,2,46.272847,5.0,0.2,41.2,0.1242320329900544
26,spider_bak-company_office-0003.txt,True,2,19.65301,2.0,0.5,110.0,0.4119850187265917
27,spider_bak-company_office-0003.txt,True,2,7.711611,1.0,0.0,1.0,0.0035460992907801
28,spider_bak-company_office-0003.txt,True,2,40.441425,3.0,0.6666666666666666,136.0,0.5
29,spider_bak-company_office-0003.txt,True,2,49.667471,1.0,0.0,1.0,0.0036764705882352
30,spider_bak-company_office-0003.txt,True,2,39.844526,1.0,0.0,1.0,0.0034722222222222
31,spider_bak-company_office-0003.txt,True,2,31.707588,1.0,0.0,1.0,0.0036363636363636
32,spider_bak-company_office-0003.txt,True,2,49.068891,1.0,0.0,1.0,0.0037735849056603
33,spider_bak-company_office-0003.txt,True,2,25.797069,1.0,0.0,1.0,0.0037735849056603
34,spider_bak-company_office-0003.txt,True,2,47.614296,1.0,0.0,1.0,0.0035587188612099
35,spider_bak-company_office-0003.txt,True,2,57.196677,1.0,0.0,1.0,0.0035211267605633
36,spider_bak-company_office-0003.txt,False,3,60.071664,,,,
37,spider_bak-company_office-0003.txt,True,2,37.712355,1.0,0.0,1.0,0.0033333333333333
38,spider_bak-company_office-0003.txt,True,2,56.272447,1.0,0.0,1.0,0.0036231884057971
39,spider_bak-company_office-0003.txt,False,3,60.069261,,,,
40,spider_bak-company_office-0003.txt,True,2,33.159953,1.0,0.0,1.0,0.0034246575342465
41,spider_bak-customers_and_addresses-0020.txt,True,2,24.876267,1.0,0.0,1.0,0.0040160642570281
42,spider_bak-ship_1-0008.txt,False,3,60.072419,,,,
43,spider-scientist_1-0003.txt,True,2,16.008596,1.0,0.0,2.0,0.009009009009009
44,spider-scientist_1-0003.txt,True,2,23.303768,1.0,0.0,2.0,0.0078125
45,spider-scientist_1-0003.txt,True,2,16.135546,1.0,0.0,2.0,0.0077519379844961
46,spider-mountain_photos-0013.txt,False,3,60.069504,,,,
47,spider-mountain_photos-0013.txt,False,3,60.072534,,,,
48,spider-mountain_photos-0013.txt,False,3,60.068455,,,,
49,spider-customers_and_products_contacts-0008.txt,False,3,60.067122,,,,
50,spider-theme_gallery-0004.txt,True,2,33.215741,1.0,0.0,1.0,0.0035587188612099
51,spider_bak-mountain_photos-0002.txt,True,2,37.127706,1.0,0.0,1.0,0.0056179775280898
52,spider-match_season-0008.txt,True,2,37.999255,1.0,0.0,2.0,0.0077519379844961
53,db2csv-dog_kennels-0039_dev.txt,False,3,60.069065,,,,
54,db2csv-poker_player-0017_dev.txt,False,3,60.067029,,,,
55,db2csv-poker_player-0017_dev.txt,True,2,28.904617,2.0,0.0,1.5,0.00625
56,db2csv-poker_player-0017_dev.txt,False,3,60.074841,,,,
57,db2csv-poker_player-0017_dev.txt,False,3,60.072237,,,,
58,db2csv-poker_player-0017_dev.txt,False,3,60.071431,,,,
59,db2csv-poker_player-0017_dev.txt,False,3,60.076974,,,,
60,spider-news_report-0010.txt,False,3,60.074231,,,,
61,db2csv-dog_kennels-0029_dev.txt,False,3,60.065598,,,,
62,spider_bak-county_public_safety-0002.txt,False,3,60.074412,,,,
63,spider_bak-company_office-0002.txt,False,3,60.069514,,,,
64,spider_bak-book_2-0003.txt,False,3,60.065938,,,,
65,spider_bak-body_builder-0008.txt,False,3,60.066554,,,,
66,spider_bak-body_builder-0008.txt,False,3,28.713047,,,,
67,spider_bak-body_builder-0020.txt,True,2,13.033777,1.0,0.0,2.0,0.0079681274900398
68,spider-entrepreneur-0006.txt,True,2,40.482267,3.0,0.3333333333333333,71.33333333333333,0.2800812024414509
69,spider-entrepreneur-0006.txt,True,2,13.649783,2.0,0.0,1.5,0.0059055118110236
70,spider-entrepreneur-0006.txt,False,3,60.064117,,,,
71,spider-body_builder-0007.txt,False,3,60.064141,,,,
72,spider-body_builder-0007.txt,False,3,60.071396,,,,
73,spider-body_builder-0007.txt,False,3,60.065255,,,,
74,spider-entrepreneur-0012.txt,False,3,60.068654,,,,
75,spider-entrepreneur-0012.txt,True,2,29.238019,1.0,0.0,1.0,0.0041493775933609
76,spider-entrepreneur-0012.txt,False,3,60.068145,,,,
77,spider-entrepreneur-0012.txt,False,3,60.068606,,,,
78,spider-entrepreneur-0012.txt,False,3,60.073717,,,,
79,spider-entrepreneur-0012.txt,False,3,60.065879,,,,
80,spider-body_builder-0013.txt,True,2,36.355569,1.0,0.0,1.0,0.0043290043290043
81,spider-body_builder-0013.txt,False,3,60.068292,,,,
82,spider-body_builder-0013.txt,False,3,60.063009,,,,
83,spider-body_builder-0013.txt,False,3,60.076654,,,,
84,spider-body_builder-0013.txt,False,3,60.071631,,,,
85,spider-body_builder-0013.txt,True,2,54.793434,3.0,0.3333333333333333,54.0,0.2045454545454545
86,spider-tracking_grants_for_research-0031.txt,False,3,60.067941,,,,
87,spider_bak-sports_competition-0014.txt,False,3,60.06843,,,,
88,spider_bak-climbing-0002.txt,True,2,38.722369,1.0,0.0,1.0,0.0044642857142857
89,spider-products_for_hire-0007.txt,False,3,60.065439,,,,
90,spider-customer_deliveries-0005.txt,False,3,60.067049,,,,
91,spider-flight_company-0011.txt,True,2,22.495542,1.0,0.0,1.0,0.0032258064516129
92,spider-flight_company-0011.txt,False,3,60.064778,,,,
93,spider-flight_company-0011.txt,True,2,54.134865,1.0,0.0,1.0,0.0032258064516129
94,spider-flight_company-0011.txt,True,2,26.036872,1.0,0.0,3.0,0.0096153846153846
95,spider-flight_company-0011.txt,True,2,16.722052,1.0,0.0,3.0,0.0097087378640776
96,spider-flight_company-0011.txt,False,3,60.072061,,,,
97,spider-flight_company-0011.txt,False,3,60.070074,,,,
98,spider-flight_company-0011.txt,True,2,39.337678,1.0,0.0,3.0,0.0092879256965944
99,spider-flight_company-0011.txt,True,2,49.886075,1.0,0.0,1.0,0.0033444816053511
100,spider-flight_company-0011.txt,True,2,53.309901,1.0,0.0,5.0,0.0166112956810631
101,spider-flight_company-0011.txt,True,2,23.331793,1.0,0.0,7.0,0.023489932885906
102,spider-flight_company-0011.txt,True,2,42.27806,1.0,0.0,1.0,0.0033333333333333
103,spider-flight_company-0011.txt,True,2,39.102998,1.0,0.0,1.0,0.0031446540880503
104,spider-flight_company-0011.txt,True,2,54.566922,1.0,0.0,1.0,0.0032051282051282
105,spider-flight_company-0011.txt,True,2,32.899319,1.0,0.0,3.0,0.0095541401273885
106,spider-flight_company-0011.txt,True,2,30.268328,1.0,0.0,3.0,0.0096463022508038
107,spider-flight_company-0011.txt,True,2,23.00164,2.0,0.0,1.5,0.0047923322683706
108,spider-flight_company-0011.txt,True,2,38.517914,1.0,0.0,1.0,0.0030211480362537
109,spider-flight_company-0011.txt,True,2,27.295318,1.0,0.0,1.0,0.0032467532467532
110,spider-flight_company-0011.txt,True,2,35.415364,1.0,0.0,1.0,0.0032786885245901
111,spider-flight_company-0011.txt,True,2,27.920135,1.0,0.0,1.0,0.003257328990228
112,spider-flight_company-0011.txt,True,2,28.819476,1.0,0.0,1.0,0.003076923076923
113,spider-flight_company-0011.txt,True,2,32.514623,1.0,0.0,3.0,0.0101351351351351
114,spider-flight_company-0011.txt,True,2,32.771265,1.0,0.0,1.0,0.0033557046979865
115,spider-flight_company-0011.txt,True,2,49.012238,1.0,0.0,1.0,0.0031645569620253
116,spider-flight_company-0011.txt,False,3,60.070839,,,,
117,spider-flight_company-0011.txt,True,2,34.383571,1.0,0.0,1.0,0.0031055900621118
118,spider-flight_company-0011.txt,True,2,58.482235,1.0,0.0,1.0,0.0029850746268656
119,spider-flight_company-0005.txt,False,3,60.065861,,,,
120,spider_bak-student_assessment-0020.txt,True,2,35.920286,2.0,0.0,2.5,0.0082508250825082
121,spider_bak-student_assessment-0020.txt,False,3,60.068677,,,,
122,spider_bak-student_assessment-0020.txt,True,2,57.358283,1.0,0.0,1.0,0.003257328990228
123,spider_bak-student_assessment-0020.txt,False,3,60.072312,,,,
124,spider_bak-student_assessment-0020.txt,False,3,60.065971,,,,
125,spider_bak-student_assessment-0020.txt,False,3,60.06995,,,,
126,spider_bak-student_assessment-0020.txt,False,3,60.073219,,,,
127,spider_bak-student_assessment-0020.txt,False,3,60.07022,,,,
128,spider_bak-student_assessment-0020.txt,False,3,60.06621,,,,
129,spider_bak-student_assessment-0020.txt,True,2,48.994778,1.0,0.0,1.0,0.0033898305084745
130,spider_bak-student_assessment-0020.txt,False,3,60.077248,,,,
