ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,False,4,60.005789,,,,
1,spider_bak-coffee_shop-0005.txt,False,4,60.264953,,,,
2,spider-manufactory_1-0036.txt,False,4,60.53341,,,,
3,spider-manufactory_1-0036.txt,False,4,63.319203,,,,
4,spider-movie_1-0012.txt,False,4,62.316785,,,,
5,spider_bak-manufactory_1-0003.txt,False,4,60.108912,,,,
6,spider-customer_deliveries-0004.txt,False,4,62.117042,,,,
7,spider_bak-inn_1-0009.txt,False,4,63.403545,,,,
8,spider-csu_1-0023.txt,False,4,61.202559,,,,
9,spider-csu_1-0023.txt,False,4,61.8731,,,,
10,spider-csu_1-0023.txt,False,4,60.67858,,,,
11,spider-soccer_2-0008.txt,False,4,60.551064,,,,
12,spider_bak-roller_coaster-0002.txt,False,4,60.008169,,,,
13,spider_bak-document_management-0001.txt,False,4,61.196874,,,,
14,spider_bak-loan_1-0015.txt,False,4,60.122663,,,,
15,db2csv-student_transcripts_tracking-0040_dev.txt,False,4,61.553167,,,,
16,spider-body_builder-0006.txt,False,4,62.352835,,,,
17,db2csv-museum_visit-0004_dev.txt,False,4,59.519812,,,,
18,spider_bak-candidate_poll-0007.txt,False,4,60.033167,,,,
19,spider-county_public_safety-0020.txt,False,4,60.005898,,,,
20,db2csv-pets_1-0033_dev.txt,False,4,60.043642,,,,
21,db2csv-pets_1-0033_dev.txt,False,4,60.066434,,,,
22,db2csv-pets_1-0033_dev.txt,False,4,64.081045,,,,
23,spider-medicine_enzyme_interaction-0020.txt,False,4,60.006591,,,,
24,spider_bak-entertainment_awards-0012.txt,False,4,60.073563,,,,
25,spider_bak-entertainment_awards-0012.txt,False,4,60.284448,,,,
26,spider_bak-entertainment_awards-0012.txt,False,4,60.320701,,,,
27,spider_bak-entertainment_awards-0012.txt,False,4,60.610322,,,,
28,spider_bak-entertainment_awards-0012.txt,False,4,61.954843,,,,
29,spider_bak-entertainment_awards-0012.txt,False,4,61.399372,,,,
30,spider_bak-entertainment_awards-0012.txt,False,4,61.105425,,,,
31,spider_bak-entertainment_awards-0012.txt,False,4,62.207289,,,,
32,spider_bak-entertainment_awards-0012.txt,False,4,60.202475,,,,
33,spider_bak-entertainment_awards-0012.txt,False,4,61.940924,,,,
34,spider_bak-cre_Docs_and_Epenses-0020.txt,False,4,60.214562,,,,
35,spider_bak-company_office-0003.txt,False,4,60.109489,,,,
36,spider_bak-company_office-0003.txt,False,4,61.42041,,,,
37,spider_bak-company_office-0003.txt,False,4,65.534892,,,,
38,spider_bak-company_office-0003.txt,False,4,60.137718,,,,
39,spider_bak-company_office-0003.txt,False,4,63.32006,,,,
40,spider_bak-company_office-0003.txt,False,4,60.468771,,,,
41,spider_bak-company_office-0003.txt,False,4,64.188851,,,,
42,spider_bak-company_office-0003.txt,False,4,62.547428,,,,
43,spider_bak-company_office-0003.txt,False,4,67.170481,,,,
44,spider_bak-company_office-0003.txt,False,4,60.00646,,,,
