ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,False,4,60.007755,,,,
1,spider_bak-coffee_shop-0005.txt,False,4,60.11884,,,,
2,spider-manufactory_1-0036.txt,False,4,64.282025,,,,
3,spider-manufactory_1-0036.txt,False,4,61.52314,,,,
4,spider-movie_1-0012.txt,False,4,60.467647,,,,
5,spider_bak-manufactory_1-0003.txt,False,4,60.110957,,,,
6,spider-customer_deliveries-0004.txt,False,4,61.337166,,,,
7,spider_bak-inn_1-0009.txt,False,4,60.007008,,,,
8,spider-csu_1-0023.txt,False,4,60.734658,,,,
9,spider-csu_1-0023.txt,False,4,60.013095,,,,
10,spider-csu_1-0023.txt,False,4,60.049214,,,,
11,spider-soccer_2-0008.txt,False,4,61.479085,,,,
12,spider_bak-roller_coaster-0002.txt,False,4,60.02095,,,,
13,spider_bak-document_management-0001.txt,False,4,63.258603,,,,
14,spider_bak-loan_1-0015.txt,False,4,60.01316,,,,
15,db2csv-student_transcripts_tracking-0040_dev.txt,False,4,63.284552,,,,
16,spider-body_builder-0006.txt,False,4,60.560726,,,,
17,db2csv-museum_visit-0004_dev.txt,False,4,60.04921,,,,
18,spider_bak-candidate_poll-0007.txt,False,4,60.039523,,,,
19,spider-county_public_safety-0020.txt,False,4,60.009253,,,,
20,db2csv-pets_1-0033_dev.txt,False,4,60.055432,,,,
21,db2csv-pets_1-0033_dev.txt,False,4,62.40894,,,,
22,db2csv-pets_1-0033_dev.txt,False,4,63.391127,,,,
23,spider-medicine_enzyme_interaction-0020.txt,False,4,60.023287,,,,
24,spider_bak-entertainment_awards-0012.txt,False,4,64.707209,,,,
25,spider_bak-entertainment_awards-0012.txt,False,4,61.273218,,,,
26,spider_bak-entertainment_awards-0012.txt,False,4,60.63407,,,,
27,spider_bak-entertainment_awards-0012.txt,False,4,61.308858,,,,
28,spider_bak-entertainment_awards-0012.txt,False,4,60.077484,,,,
29,spider_bak-entertainment_awards-0012.txt,False,4,62.777679,,,,
30,spider_bak-entertainment_awards-0012.txt,False,4,60.045955,,,,
31,spider_bak-entertainment_awards-0012.txt,False,4,60.909533,,,,
32,spider_bak-entertainment_awards-0012.txt,False,4,60.514442,,,,
33,spider_bak-entertainment_awards-0012.txt,False,4,60.210942,,,,
34,spider_bak-cre_Docs_and_Epenses-0020.txt,False,4,62.135401,,,,
35,spider_bak-company_office-0003.txt,False,4,60.025109,,,,
36,spider_bak-company_office-0003.txt,False,4,60.80843,,,,
37,spider_bak-company_office-0003.txt,False,4,60.041583,,,,
38,spider_bak-company_office-0003.txt,False,4,64.099511,,,,
39,spider_bak-company_office-0003.txt,False,4,60.682369,,,,
40,spider_bak-company_office-0003.txt,False,4,63.180015,,,,
41,spider_bak-company_office-0003.txt,False,4,61.058204,,,,
42,spider_bak-company_office-0003.txt,False,4,65.848362,,,,
43,spider_bak-company_office-0003.txt,False,4,60.28812,,,,
44,spider_bak-company_office-0003.txt,False,4,67.559539,,,,
45,spider_bak-company_office-0003.txt,False,4,60.42288,,,,
46,spider_bak-company_office-0003.txt,False,4,60.164263,,,,
47,spider_bak-company_office-0003.txt,False,4,60.736192,,,,
48,spider_bak-company_office-0003.txt,False,4,63.800677,,,,
49,spider_bak-company_office-0003.txt,False,4,64.906151,,,,
50,spider_bak-company_office-0003.txt,False,4,60.630032,,,,
51,spider_bak-company_office-0003.txt,False,4,60.244485,,,,
52,spider_bak-company_office-0003.txt,False,4,61.502162,,,,
53,spider_bak-company_office-0003.txt,False,4,60.801511,,,,
54,spider_bak-company_office-0003.txt,False,4,61.688098,,,,
55,spider_bak-company_office-0003.txt,False,4,61.368218,,,,
56,spider_bak-music_4-0025.txt,False,4,60.073091,,,,
57,spider_bak-music_4-0025.txt,False,4,61.626298,,,,
58,spider_bak-music_4-0025.txt,False,4,60.873372,,,,
