ID,Benchmark,?Solved,Bound,Time,#Backtracking,%Backtracking Type 2,Unsat core size,%unsat core
0,spider_bak-coffee_shop-0011.txt,True,3,46.549927,2.0,0.5,88.0,0.3946188340807175
1,spider_bak-coffee_shop-0005.txt,False,4,60.009397,,,,
2,spider-manufactory_1-0036.txt,False,4,60.003787,,,,
3,spider-manufactory_1-0036.txt,False,4,60.003892,,,,
4,spider_bak-manufactory_1-0003.txt,True,3,27.550299,1.0,0.0,1.0,0.0056179775280898
5,spider-customer_deliveries-0004.txt,True,3,22.199541,1.0,0.0,2.0,0.0076923076923076
6,spider_bak-inn_1-0009.txt,True,3,6.983102,1.0,0.0,2.0,0.0081632653061224
7,spider-csu_1-0023.txt,True,3,16.818748,1.0,0.0,2.0,0.0072992700729927
8,spider_bak-roller_coaster-0002.txt,True,3,31.763749,1.0,0.0,1.0,0.0044247787610619
9,db2csv-student_transcripts_tracking-0040_dev.txt,False,4,60.003036,,,,
10,spider-body_builder-0006.txt,True,3,51.152404,3.0,0.6666666666666666,100.33333333333331,0.4519519519519519
11,spider_bak-candidate_poll-0007.txt,False,4,60.004404,,,,
12,spider-county_public_safety-0020.txt,False,4,60.004341,,,,
13,db2csv-pets_1-0033_dev.txt,False,4,60.004738,,,,
14,db2csv-pets_1-0033_dev.txt,False,4,60.005297,,,,
15,spider-medicine_enzyme_interaction-0020.txt,True,3,17.638005,1.0,0.0,2.0,0.0078431372549019
16,spider_bak-entertainment_awards-0012.txt,False,4,60.004174,,,,
17,spider_bak-entertainment_awards-0012.txt,False,4,60.005172,,,,
18,spider_bak-entertainment_awards-0012.txt,False,4,60.004096,,,,
19,spider_bak-entertainment_awards-0012.txt,False,4,60.004393,,,,
20,spider_bak-entertainment_awards-0012.txt,False,4,60.035726,,,,
21,spider_bak-entertainment_awards-0012.txt,False,4,60.004611,,,,
22,spider_bak-entertainment_awards-0012.txt,False,4,60.004096,,,,
23,spider_bak-entertainment_awards-0012.txt,False,4,60.01453,,,,
24,spider_bak-entertainment_awards-0012.txt,False,4,60.013356,,,,
25,spider_bak-entertainment_awards-0012.txt,False,4,60.00433,,,,
26,spider_bak-company_office-0003.txt,True,3,45.827781,1.0,0.0,1.0,0.0037453183520599
27,spider_bak-company_office-0003.txt,True,3,31.79595,1.0,0.0,1.0,0.0035460992907801
28,spider_bak-company_office-0003.txt,True,3,33.367015,1.0,0.0,1.0,0.0036764705882352
29,spider_bak-company_office-0003.txt,True,3,23.130721,1.0,0.0,1.0,0.0036764705882352
30,spider_bak-company_office-0003.txt,True,3,25.691874,1.0,0.0,1.0,0.0034722222222222
31,spider_bak-company_office-0003.txt,True,3,43.767619,1.0,0.0,1.0,0.0036363636363636
32,spider_bak-company_office-0003.txt,True,3,20.766927,1.0,0.0,1.0,0.0037735849056603
33,spider_bak-company_office-0003.txt,True,3,31.884301,1.0,0.0,1.0,0.0037735849056603
34,spider_bak-company_office-0003.txt,True,3,34.906939,1.0,0.0,1.0,0.0035587188612099
35,spider_bak-company_office-0003.txt,True,3,25.582915,1.0,0.0,1.0,0.0035211267605633
36,spider_bak-company_office-0003.txt,False,4,60.019138,,,,
37,spider_bak-company_office-0003.txt,True,3,43.501649,1.0,0.0,1.0,0.0033333333333333
38,spider_bak-company_office-0003.txt,True,3,33.926522,1.0,0.0,1.0,0.0036231884057971
39,spider_bak-company_office-0003.txt,True,3,25.976694,1.0,0.0,1.0,0.0034246575342465
40,spider_bak-company_office-0003.txt,True,3,33.476546,1.0,0.0,1.0,0.0034246575342465
41,spider_bak-customers_and_addresses-0020.txt,True,3,10.104339,1.0,0.0,1.0,0.0040160642570281
42,spider_bak-ship_1-0008.txt,False,4,60.034114,,,,
43,spider-scientist_1-0003.txt,True,3,4.601189,1.0,0.0,2.0,0.009009009009009
44,spider-scientist_1-0003.txt,True,3,9.056297,1.0,0.0,2.0,0.0078125
45,spider-scientist_1-0003.txt,True,3,17.233176,1.0,0.0,2.0,0.0077519379844961
46,spider-mountain_photos-0013.txt,False,4,60.003633,,,,
47,spider-mountain_photos-0013.txt,False,4,60.010893,,,,
48,spider-mountain_photos-0013.txt,False,4,60.004016,,,,
49,spider-customers_and_products_contacts-0008.txt,False,4,60.002286,,,,
50,spider-theme_gallery-0004.txt,True,3,20.955727,1.0,0.0,1.0,0.0035587188612099
51,spider_bak-mountain_photos-0002.txt,True,3,45.938043,2.0,0.5,66.0,0.3707865168539326
52,spider-match_season-0008.txt,True,3,12.725836,1.0,0.0,2.0,0.0077519379844961
53,db2csv-dog_kennels-0039_dev.txt,False,4,60.00276,,,,
54,db2csv-poker_player-0017_dev.txt,False,4,60.004279,,,,
55,db2csv-poker_player-0017_dev.txt,False,4,60.006368,,,,
56,db2csv-poker_player-0017_dev.txt,False,4,60.003511,,,,
57,db2csv-poker_player-0017_dev.txt,False,4,60.006555,,,,
58,db2csv-poker_player-0017_dev.txt,False,4,60.00368,,,,
59,db2csv-poker_player-0017_dev.txt,False,4,60.003174,,,,
60,spider-news_report-0010.txt,False,4,60.003659,,,,
61,db2csv-dog_kennels-0029_dev.txt,False,4,60.003293,,,,
62,spider_bak-county_public_safety-0002.txt,False,4,60.002429,,,,
63,spider_bak-company_office-0002.txt,True,3,53.126579,2.0,0.5,88.0,0.3946188340807175
64,spider_bak-book_2-0003.txt,True,3,41.581172,2.0,0.5,89.5,0.3960176991150442
65,spider_bak-body_builder-0008.txt,False,4,60.010518,,,,
66,spider_bak-body_builder-0008.txt,False,4,60.003055,,,,
67,spider_bak-body_builder-0020.txt,True,3,21.289721,1.0,0.0,2.0,0.0079681274900398
68,spider-entrepreneur-0006.txt,False,4,60.003429,,,,
69,spider-entrepreneur-0006.txt,False,4,60.017544,,,,
70,spider-entrepreneur-0006.txt,False,4,60.003602,,,,
71,spider-body_builder-0007.txt,False,4,60.009504,,,,
72,spider-body_builder-0007.txt,False,4,60.003886,,,,
73,spider-body_builder-0007.txt,False,4,60.008462,,,,
74,spider-entrepreneur-0012.txt,False,4,60.009397,,,,
75,spider-entrepreneur-0012.txt,False,4,60.00873,,,,
76,spider-entrepreneur-0012.txt,False,4,60.004238,,,,
77,spider-entrepreneur-0012.txt,False,4,60.002823,,,,
78,spider-entrepreneur-0012.txt,False,4,60.0034,,,,
79,spider-entrepreneur-0012.txt,False,4,60.095089,,,,
80,spider-body_builder-0013.txt,False,4,60.007388,,,,
81,spider-body_builder-0013.txt,False,4,60.005511,,,,
82,spider-body_builder-0013.txt,False,4,60.005699,,,,
83,spider-body_builder-0013.txt,False,4,60.005729,,,,
84,spider-body_builder-0013.txt,False,4,60.006236,,,,
85,spider-body_builder-0013.txt,False,4,60.004481,,,,
86,spider-tracking_grants_for_research-0031.txt,False,4,60.006027,,,,
87,spider_bak-sports_competition-0014.txt,False,4,60.006935,,,,
88,spider_bak-climbing-0002.txt,False,4,60.009982,,,,
89,spider-products_for_hire-0007.txt,False,4,60.005711,,,,
90,spider-customer_deliveries-0005.txt,False,4,60.012864,,,,
91,spider-flight_company-0011.txt,False,4,60.007233,,,,
92,spider-flight_company-0011.txt,False,4,60.010989,,,,
93,spider-flight_company-0011.txt,False,4,60.018374,,,,
94,spider-flight_company-0011.txt,False,4,60.00691,,,,
95,spider-flight_company-0011.txt,False,4,60.006545,,,,
96,spider-flight_company-0011.txt,False,4,60.007133,,,,
97,spider-flight_company-0011.txt,False,4,60.005748,,,,
98,spider-flight_company-0011.txt,False,4,60.005578,,,,
99,spider-flight_company-0011.txt,False,4,60.015915,,,,
100,spider-flight_company-0011.txt,False,4,60.00555,,,,
101,spider-flight_company-0011.txt,False,4,60.005741,,,,
102,spider-flight_company-0011.txt,False,4,60.021876,,,,
103,spider-flight_company-0011.txt,False,4,60.006104,,,,
104,spider-flight_company-0011.txt,False,4,60.006323,,,,
105,spider-flight_company-0011.txt,False,4,60.00921,,,,
106,spider-flight_company-0011.txt,False,4,60.016698,,,,
107,spider-flight_company-0011.txt,False,4,60.01786,,,,
108,spider-flight_company-0011.txt,False,4,60.008017,,,,
109,spider-flight_company-0011.txt,False,4,60.016999,,,,
110,spider-flight_company-0011.txt,False,4,60.011275,,,,
111,spider-flight_company-0011.txt,False,4,60.005834,,,,
112,spider-flight_company-0011.txt,False,4,60.007305,,,,
113,spider-flight_company-0011.txt,False,4,60.005621,,,,
114,spider-flight_company-0011.txt,False,4,60.006314,,,,
115,spider-flight_company-0011.txt,False,4,60.007707,,,,
116,spider-flight_company-0011.txt,False,4,59.949791,,,,
117,spider-flight_company-0011.txt,False,4,60.005897,,,,
118,spider-flight_company-0011.txt,False,4,60.003122,,,,
119,spider-flight_company-0005.txt,True,3,41.876421,1.0,0.0,2.0,0.0083333333333333
120,spider_bak-student_assessment-0020.txt,False,4,60.004991,,,,
121,spider_bak-student_assessment-0020.txt,False,4,60.004064,,,,
122,spider_bak-student_assessment-0020.txt,False,4,60.004333,,,,
123,spider_bak-student_assessment-0020.txt,False,4,60.004285,,,,
124,spider_bak-student_assessment-0020.txt,False,4,60.00433,,,,
125,spider_bak-student_assessment-0020.txt,False,4,60.012501,,,,
126,spider_bak-student_assessment-0020.txt,False,4,60.004503,,,,
127,spider_bak-student_assessment-0020.txt,False,4,60.004236,,,,
128,spider_bak-student_assessment-0020.txt,False,4,60.00321,,,,
129,spider_bak-student_assessment-0020.txt,False,4,60.004159,,,,
130,spider_bak-student_assessment-0020.txt,False,4,60.004421,,,,
131,spider_bak-student_assessment-0020.txt,False,4,60.004201,,,,
132,spider_bak-student_assessment-0020.txt,False,4,60.004277,,,,
133,spider_bak-student_assessment-0020.txt,False,4,60.00449,,,,
134,spider_bak-movie_1-0040.txt,False,4,60.015719,,,,
135,spider_bak-movie_1-0040.txt,False,4,60.004297,,,,
136,spider-customer_deliveries-0011.txt,False,4,60.006549,,,,
137,spider_bak-party_host-0002.txt,True,3,45.213056,2.0,0.5,88.5,0.3950892857142857
138,spider-candidate_poll-0009.txt,False,4,60.006245,,,,
139,spider-farm-0010.txt,False,4,60.005468,,,,
140,spider-farm-0010.txt,False,4,60.004923,,,,
141,spider-farm-0010.txt,False,4,60.004532,,,,
142,spider-epinions_1-0011.txt,False,4,60.003853,,,,
143,spider-epinions_1-0011.txt,False,4,60.004757,,,,
144,spider-farm-0004.txt,True,3,32.561939,1.0,0.0,1.0,0.0044247787610619
145,spider_bak-decoration_competition-0009.txt,False,4,60.003745,,,,
146,spider_bak-decoration_competition-0009.txt,False,4,60.004307,,,,
147,spider_bak-decoration_competition-0009.txt,False,4,60.00406,,,,
148,spider_bak-solvency_ii-0010.txt,False,4,60.004566,,,,
149,db2csv-singer-0004_dev.txt,True,3,58.139455,2.0,0.5,89.0,0.3955555555555555
150,spider_bak-browser_web-0018.txt,False,4,60.007499,,,,
151,spider-manufactory_1-0021.txt,False,4,60.004701,,,,
152,spider_bak-journal_committee-0017.txt,False,4,60.004836,,,,
153,spider_bak-manufactory_1-0014.txt,False,4,60.005475,,,,
154,spider_bak-shop_membership-0008.txt,True,3,18.200956,1.0,0.0,2.0,0.0077519379844961
155,db2csv-car_1-0051_dev.txt,False,4,59.996808,,,,
156,spider-flight_company-0007.txt,False,4,59.996171,,,,
157,spider-flight_company-0007.txt,True,3,18.760273,1.0,0.0,1.0,0.0035087719298245
158,spider-flight_company-0007.txt,True,3,30.649659,1.0,0.0,1.0,0.0033783783783783
159,spider-flight_company-0007.txt,True,3,25.687271,1.0,0.0,1.0,0.0034965034965034
160,spider-flight_company-0007.txt,True,3,45.670089,1.0,0.0,1.0,0.0034246575342465
161,spider-flight_company-0007.txt,False,4,60.004237,,,,
162,spider-flight_company-0007.txt,True,3,39.116532,1.0,0.0,1.0,0.0035087719298245
163,spider-flight_company-0007.txt,True,3,40.321576,1.0,0.0,1.0,0.0036363636363636
164,spider-flight_company-0007.txt,True,3,51.432212,1.0,0.0,1.0,0.0035587188612099
165,spider-flight_company-0007.txt,True,3,36.742748,1.0,0.0,1.0,0.0033783783783783
166,spider-flight_company-0007.txt,True,3,42.026041,1.0,0.0,1.0,0.0034965034965034
167,spider-flight_company-0007.txt,True,3,27.885955,1.0,0.0,1.0,0.0034246575342465
168,spider-flight_company-0007.txt,True,3,28.337434,1.0,0.0,1.0,0.0034013605442176
169,spider-flight_company-0007.txt,True,3,33.276828,1.0,0.0,1.0,0.0033333333333333
170,spider-flight_company-0007.txt,False,4,60.003764,,,,
